"Código.do.Município","Município","Estado","Ano.de.Referência","Prestadores","Serviços","GE201...O.Órgão..prestador..é.também.o.prestador...direto.ou.indireto...dos.serviços.de.abastecimento.de.água.e.esgotamento.sanitário.no.município...Antigo.campo.GE056.","GE202...Há.empresa.com.contrato.de.DELEGAÇÃO..concessão.ou.contrato.de.programa..para.algum.ou.todos.os.serviços.de.limpeza.urbana.do.município...Antigo.campo.GE055.","POP_TOT...População.total.do.município..Fonte..IBGE....Habitantes.","POP_URB...População.urbana.do.município..Fonte..IBGE...Habitantes."
"293210","Ubaíra","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","20529","7984"
"293210","Ubaíra","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","20461","7958"
"293210","Ubaíra","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29321040] Prefeitura Municipal - UBAÍRA","Água e Esgoto; Res Sólidos","Não","Não","21897","9781"
"293210","Ubaíra","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","","","20595","8010"
"293210","Ubaíra","BA","1997","","","","","27790","8272"
"293210","Ubaíra","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","","","19728","8812"
"293210","Ubaíra","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","29852","8885"
"293210","Ubaíra","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","20485","7967"
"293210","Ubaíra","BA","1996","","","","","26568","7908"
"293210","Ubaíra","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29321040] Prefeitura Municipal - UBAÍRA","Água e Esgoto; Res Sólidos","Não","Não","20782","9283"
"293210","Ubaíra","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","20550","7992"
"293210","Ubaíra","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","20549","7992"
"293240","Uibaí","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29324040] SECRETARIA MUNICIPAL DE OBRAS. TRANSPORTES E SERVIÇOS PÚBLICOS - SMO","Água; Res Sólidos","Não","Não","14483","8834"
"293240","Uibaí","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","13811","7994"
"293240","Uibaí","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29324040] SECRETARIA MUNICIPAL DE OBRAS. TRANSPORTES E SERVIÇOS PÚBLICOS - SMO","Água; Res Sólidos","Não","Não","14436","8806"
"293240","Uibaí","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29324040] SECRETARIA MUNICIPAL DE OBRAS. TRANSPORTES E SERVIÇOS PÚBLICOS - SMO","Água; Res Sólidos","Não","Não","14460","8820"
"293240","Uibaí","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","13751","7959"
"293240","Uibaí","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","13634","8316"
"293240","Uibaí","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","14203","8353"
"293240","Uibaí","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","14160","8327"
"293240","Uibaí","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","13782","7977"
"293240","Uibaí","BA","1998","","","","","13240","7069"
"293240","Uibaí","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","13719","8068"
"293240","Uibaí","BA","1997","","","","","13286","7094"
"293240","Uibaí","BA","1996","","","","","13341","7123"
"293240","Uibaí","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29324040] SECRETARIA MUNICIPAL DE OBRAS. TRANSPORTES E SERVIÇOS PÚBLICOS - SMO","Água; Res Sólidos","Não","Não","13642","8321"
"293240","Uibaí","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","13697","7928"
"293240","Uibaí","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","13614","7880"
"293240","Uibaí","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29324040] SECRETARIA MUNICIPAL DE OBRAS. TRANSPORTES E SERVIÇOS PÚBLICOS - SMO","Água; Res Sólidos","Não","Não","13625","8311"
"293240","Uibaí","BA","1995","","","","","14443","7711"
"293240","Uibaí","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","13646","7899"
"293240","Uibaí","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","13194","7045"
"293240","Uibaí","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","13670","7912"
"293245","Umburanas","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","16081","7399"
"293245","Umburanas","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","17220","7607"
"293245","Umburanas","BA","2003","","","","","14941","6536"
"293245","Umburanas","BA","1998","","","","","16964","6566"
"293245","Umburanas","BA","2002","","","","","14687","6425"
"293245","Umburanas","BA","1995","","","","","12851","4974"
"293245","Umburanas","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29324540] prefeitura - pmu","Água; Res Sólidos","Abastecimento de Água","Não","17432","7701"
"293245","Umburanas","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","19055","8418"
"293245","Umburanas","BA","2004","","","","","15474","6770"
"293245","Umburanas","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","17096","7866"
"293245","Umburanas","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","15769","6899"
"293245","Umburanas","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","16055","7024"
"293245","Umburanas","BA","1997","","","","","16357","6331"
"293245","Umburanas","BA","1999","","","","","17570","6801"
"293245","Umburanas","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","16834","7745"
"293245","Umburanas","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","18635","8232"
"293245","Umburanas","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29324540] prefeitura - pmu","Água; Res Sólidos","Abastecimento de Água","Não","18851","8328"
"293245","Umburanas","BA","2001","","","","","14456","6324"
"293245","Umburanas","BA","2000","","","","","14140","6186"
"293245","Umburanas","BA","1996","","","","","15638","6053"
"293245","Umburanas","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","17000","7510"
"293260","Urandi","BA","1997","","","","","17676","4708"
"293260","Urandi","BA","2005","","","","","16140","4749"
"293260","Urandi","BA","1998","","","","","17866","4759"
"293260","Urandi","BA","2000","","","","","16076","4730"
"293260","Urandi","BA","1996","","","","","17450","4648"
"293260","Urandi","BA","2013","[29326040] Prefeitura Municipal de Urandi - PMU","Res Sólidos","Abastecimento de Água","Não","17239","6218"
"293260","Urandi","BA","2010","[29326011] Prefeitura Municipal de Urandi - PMU","Água","","","16466","5939"
"293260","Urandi","BA","2001","","","","","16082","4732"
"293260","Urandi","BA","1995","","","","","16944","4513"
"293260","Urandi","BA","2015","[29326040] Prefeitura Municipal de Urandi - PMU","Res Sólidos","Abastecimento de Água","Não","17301","6240"
"293260","Urandi","BA","2011","[29326011] Prefeitura Municipal de Urandi - PMU","Água","","","16480","5944"
"293260","Urandi","BA","2008","","","","","16282","5632"
"293260","Urandi","BA","2014","[29326040] Prefeitura Municipal de Urandi - PMU","Res Sólidos","Abast Água e Esg Sanitário","Não","17270","6229"
"293260","Urandi","BA","2012","","","","","16493","5949"
"293260","Urandi","BA","2003","","","","","16107","4739"
"293260","Urandi","BA","2004","","","","","16128","4745"
"293260","Urandi","BA","2007","","","","","15822","5473"
"293260","Urandi","BA","2002","","","","","16097","4736"
"293260","Urandi","BA","1999","","","","","18057","4810"
"293260","Urandi","BA","2009","[29326011] Prefeitura Municipal de Urandi - PMU","Água","","","16289","5635"
"293260","Urandi","BA","2006","","","","","16151","4752"
"293280","Utinga","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","16945","11510"
"293280","Utinga","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","16807","11416"
"293280","Utinga","BA","1996","","","","","17975","11006"
"293280","Utinga","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","16840","11439"
"293280","Utinga","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","16889","11472"
"293280","Utinga","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29328040] Prefeitura Municipal de Utinga - PMU","Água; Res Sólidos","Abastecimento de Água","Não","19593","13811"
"293280","Utinga","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","20132","13632"
"293280","Utinga","BA","1997","","","","","18208","11149"
"293280","Utinga","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","18600","11389"
"293280","Utinga","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29328040] Prefeitura Municipal de Utinga - PMU","Água; Res Sólidos","Não","Não","18173","12810"
"293280","Utinga","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","16789","11404"
"293280","Utinga","BA","1995","","","","","18809","11517"
"293280","Utinga","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","18404","11269"
"293280","Utinga","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","16856","11450"
"293280","Utinga","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29328040] Prefeitura Municipal de Utinga - PMU","Água; Res Sólidos","Não","Não","19490","13738"
"293280","Utinga","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29328040] Prefeitura Municipal de Utinga - PMU","Água; Res Sólidos","Não","","20448","13846"
"293280","Utinga","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","19229","13021"
"293280","Utinga","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","18367","12947"
"293280","Utinga","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29328040] Prefeitura Municipal de Utinga - PMU","Água; Res Sólidos","Não","Não","18272","12880"
"293280","Utinga","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","16772","11393"
"293280","Utinga","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29328040] Prefeitura Municipal de Utinga - PMU","Água; Res Sólidos","Não","Não","19516","13757"
"293300","Valente","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","22489","12024"
"293300","Valente","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","19820","9846"
"293300","Valente","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","21512","11502"
"293300","Valente","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","17571","7353"
"293300","Valente","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","19422","9649"
"293300","Valente","BA","1995","","","","","18372","7688"
"293300","Valente","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","19550","9712"
"293300","Valente","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29330040] Prefeitura Municipal de Valente - pmv","Água; Res Sólidos","Não","Não","27906","15324"
"293300","Valente","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","22295","11921"
"293300","Valente","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","19288","9582"
"293300","Valente","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","24958","13706"
"293300","Valente","BA","1996","","","","","17714","7413"
"293300","Valente","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29330040] Prefeitura Municipal de Valente - pmv","Água; Res Sólidos","Não","Não","27545","15126"
"293300","Valente","BA","2013","[29330011] Prefeitura Municipal de Valente - PMV; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Esgoto; Água","","","27162","14916"
"293300","Valente","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","25342","13916"
"293300","Valente","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","24560","13487"
"293300","Valente","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","19969","9920"
"293300","Valente","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","17616","7372"
"293300","Valente","BA","1997","","","","","17661","7391"
"293300","Valente","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","20114","9992"
"293300","Valente","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","19145","9511"
"293305","Várzea da Roça","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","13690","5871"
"293305","Várzea da Roça","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","14693","6907"
"293305","Várzea da Roça","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","13749","5897"
"293305","Várzea da Roça","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","13672","5864"
"293305","Várzea da Roça","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","13633","5847"
"293305","Várzea da Roça","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","13811","6493"
"293305","Várzea da Roça","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","13834","6504"
"293305","Várzea da Roça","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","15040","6602"
"293305","Várzea da Roça","BA","1997","","","","","14078","5186"
"293305","Várzea da Roça","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","13649","5854"
"293305","Várzea da Roça","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","13786","6481"
"293305","Várzea da Roça","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","15171","6660"
"293305","Várzea da Roça","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","13728","5888"
"293305","Várzea da Roça","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","13769","5905"
"293305","Várzea da Roça","BA","1995","","","","","13531","4984"
"293305","Várzea da Roça","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","14479","6356"
"293305","Várzea da Roça","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","14654","6889"
"293305","Várzea da Roça","BA","1996","","","","","13894","5118"
"293305","Várzea da Roça","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","14729","6924"
"293305","Várzea da Roça","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","14389","5300"
"293305","Várzea da Roça","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","14234","5243"
"293310","Várzea do Poço","BA","1995","","","","","9336","4288"
"293310","Várzea do Poço","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","8908","5810"
"293310","Várzea do Poço","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","7045","4719"
"293310","Várzea do Poço","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29331040] PREFEITURA MUNICIPAL DE VÁRZEA DO POÇO - PMVP","Água; Res Sólidos","Não","Não","9364","6259"
"293310","Várzea do Poço","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","8661","5789"
"293310","Várzea do Poço","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29331040] PREFEITURA MUNICIPAL DE VÁRZEA DO POÇO - PMVP","Água; Res Sólidos","Esgotamento Sanitário","Não","8992","5865"
