"Código.do.Município","Município","Estado","Ano.de.Referência","Prestadores","Serviços","FN201...A.Prefeitura.cobra.pelos.serviços.de.coleta.regular..transporte.e.destinação.final.de.RSU..Antigo.campo.GE012...Sim.Não.","FN202...Forma.adotada..Antigo.campo.GE013.","FN203...Descrição.da.outra.forma.adotada..Antigo.campo.DESC_OUT_FORM_COBR.","FN204...Unidade.adotada.para.a.cobrança..no.caso.de.tarifa.","FN205...A.prefeitura.cobra.pela.prestação.de.serviços.especiais.ou.eventuais.de.manejo.de.RSU...Antigo.campo.GE014...Sim.Não.","FN206...Despesas.dos.agentes.públicos.com.o.serviço.de.coleta.de.RDO.e.RPU..Antigo.campo.CO132...R..ano.","FN207...Despesa.com.agentes.privados.para.execução.do.serviço.de.coleta.de.RDO.e.RPU..Antigo.campo.CO011...R..ano.","FN208...Despesa.total.com.o.serviço.de.coleta.de.RDO.e.RPU..Antigo.campo.CO009...R..ano.","FN209...Despesa.com.agentes.públicos.com.a.coleta.de.RSS..Antigo.campo.RS032...R..ano.","FN210...Despesa.com.empresas.contratadas.para.coleta.de.RSS..Antigo.campo.RS033...R..ano.","FN211...Despesa.total.com.a.coleta.de.RSS..Antigo.campo.RS035...R..ano.","FN212...Despesa.dos.agentes.públicos.com.o.serviço.de.varrição..Antigo.campo.VA037...R..ano.","FN213...Despesa.com.empresas.contratadas.para.o.serviço.de.varrição..Antigo.campo.VA019...R..ano.","FN214...Despesa.total.com.o.serviço.de.varrição..Antigo.campo.VA017...R..ano.","FN215...Despesa.com.agentes.públicos.executores.dos.demais.serviços.quando.não.especificados.em.campos.próprios..Antigo.campo.GE043...R..ano.","FN216...Despesa.com.agentes.privados.executores.dos.demais.serviços.quando.não.especificados.em.campos.próprios..Antigo.campo.GE044...R..ano.","FN217...Despesa.total.com.todos.os.agentes.executores.dos.demais.serviços.quando.não.especificados.em.campos.próprios..Antigo.campo.GE046...R..ano.","FN218...Despesa.dos.agentes.públicos.executores.de.serviços.de.manejo.de.RSU..Antigo.campo.GE023...R..ano.","FN219...Despesa.com.agentes.privados.executores.de.serviços.de.manejo.de.RSU..Antigo.campo.GE009...R..ano.","FN220...Despesa.total.com.serviços.de.manejo.de.RSU..Antigo.campo.GE007...R..ano.","FN221...Receita.orçada.com.a.cobrança.de.taxas.e.tarifas.referentes.à.gestão.e.manejo.de.RSU..Antigo.campo.GE005...R..ano.","FN222...Receita.arrecadada.com.taxas.e.tarifas.referentes.à.gestão.e.manejo.de.RSU..Antigo.campo.GE006...R..ano.","FN223...Despesa.Corrente.da.Prefeitura.durante.o.ano.com.TODOS.os.serviços.do.município..saúde..educação..pagamento.de.pessoal..etc...Antigo.campo.GE010...R..ano.","FN224...A.Prefeitura.recebeu.algum.recurso.federal.para.aplicação.no.setor.de.manejo.de.RSU...Antigo.campo.GE025...Sim.Não..x","FN224...A.Prefeitura.recebeu.algum.recurso.federal.para.aplicação.no.setor.de.manejo.de.RSU...Antigo.campo.GE025...Sim.Não..y","FN225...Valor.repassado..Antigo.campo.GE026...R..ano.","FN226...Tipo.de.recurso..Antigo.campo.GE028."
"291200","Ibiassucê","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291200","Ibiassucê","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291200","Ibiassucê","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291200","Ibiassucê","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291200","Ibiassucê","BA","1997","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291200","Ibiassucê","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291200","Ibiassucê","BA","1995","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291200","Ibiassucê","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291200","Ibiassucê","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291200","Ibiassucê","BA","1996","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291200","Ibiassucê","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291220","Ibicoara","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291220","Ibicoara","BA","1996","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291220","Ibicoara","BA","2012","[29122011] Prefeitura Municipal de Ibicoara - PMI; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Esgoto; Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291220","Ibicoara","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291220","Ibicoara","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291220","Ibicoara","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291220","Ibicoara","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291220","Ibicoara","BA","1997","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291220","Ibicoara","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291220","Ibicoara","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291220","Ibicoara","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291220","Ibicoara","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291220","Ibicoara","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291220","Ibicoara","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291220","Ibicoara","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291220","Ibicoara","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291220","Ibicoara","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29122040] Prefeitura Municipal de Ibicoara - PMI","Água; Res Sólidos","Não","","","","Não","180000","0","180000","0","0","0","481000","0","481000","171600","0","171600","832600","0","832600",,,"34844823.25","Não","Não",,""
"291220","Ibicoara","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291220","Ibicoara","BA","2013","[29122011] Prefeitura Municipal de Ibicoara - PMI; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29122040] Prefeitura Municipal de Ibicoara - PMI","Esgoto; Água; Res Sólidos","Não","","","","Não",,,,,,,,,,,,,,,,,,,"","",,""
"291220","Ibicoara","BA","1995","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291220","Ibicoara","BA","2014","[29122011] Prefeitura Municipal de Ibicoara - PMI; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29122040] Prefeitura Municipal de Ibicoara - PMI","Esgoto; Água; Res Sólidos","Não","","","","Não","360000","378000","738000",,,,,,,,,,,,,,,,"Não","Não",,""
"291240","Ibipeba","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291240","Ibipeba","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291240","Ibipeba","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291240","Ibipeba","BA","1996","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291240","Ibipeba","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291240","Ibipeba","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29124040] Secretaria de  Agricultura e Meio Ambiente - SECREAMA","Água; Res Sólidos","Não","","","","Não","0","0","0","0","0","0","0","0","0","360000","0","360000","360000","0","360000","415000","0","19888825.04","Não","Não",,""
"291240","Ibipeba","BA","1995","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291240","Ibipeba","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291240","Ibipeba","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291240","Ibipeba","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291240","Ibipeba","BA","1997","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291240","Ibipeba","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291240","Ibipeba","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291240","Ibipeba","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291240","Ibipeba","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291240","Ibipeba","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291240","Ibipeba","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291240","Ibipeba","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29124040] Secretaria de  Agricultura e Meio Ambiente - SECREAMA","Água; Res Sólidos","Não","","","","Não","291096","180000","471096","31200","84000","115200","96000","3e+05","396000","11400","40800","52200","429696","604800","1034496",,,"2027463607","Não","Não",,""
"291240","Ibipeba","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29124040] Secretaria de  Agricultura e Meio Ambiente - SECREAMA","Água; Res Sólidos","Não","","","","Não",,,,,,,,,,,,,"285838.06","1133862","1419700.06",,,"22024585.57","Não","Não",,""
"291240","Ibipeba","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291240","Ibipeba","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291250","Ibipitanga","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291250","Ibipitanga","BA","1995","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291250","Ibipitanga","BA","1996","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291250","Ibipitanga","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291250","Ibipitanga","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291250","Ibipitanga","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291250","Ibipitanga","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291250","Ibipitanga","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291250","Ibipitanga","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291250","Ibipitanga","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291250","Ibipitanga","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291250","Ibipitanga","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291250","Ibipitanga","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291250","Ibipitanga","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291250","Ibipitanga","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291250","Ibipitanga","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291250","Ibipitanga","BA","1997","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291250","Ibipitanga","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291250","Ibipitanga","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291250","Ibipitanga","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291250","Ibipitanga","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291260","Ibiquera","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291260","Ibiquera","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29126040] Prefeitura Municipal de Ibiquera - PMI","Água; Res Sólidos","Não","","","","Não","0","106800","106800","0","0","0","0","153520","153520","0","85104","85104","0","345424","345424",,,"3500000","Não","Não",,""
"291260","Ibiquera","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291260","Ibiquera","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291260","Ibiquera","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291260","Ibiquera","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291260","Ibiquera","BA","1996","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291260","Ibiquera","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291260","Ibiquera","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29126040] Prefeitura Municipal de Ibiquera - PMI","Água; Res Sólidos","Não","","","","Não",,,,,,,,,,,,,,,"668784",,,"9787193.75","Não","Não",,""
"291260","Ibiquera","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291260","Ibiquera","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291260","Ibiquera","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291260","Ibiquera","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291260","Ibiquera","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291260","Ibiquera","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291260","Ibiquera","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291260","Ibiquera","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291260","Ibiquera","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291260","Ibiquera","BA","1995","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291260","Ibiquera","BA","1997","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291260","Ibiquera","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291300","Ibitiara","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291300","Ibitiara","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291300","Ibitiara","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291300","Ibitiara","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291300","Ibitiara","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291300","Ibitiara","BA","1995","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291300","Ibitiara","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291300","Ibitiara","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291300","Ibitiara","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291300","Ibitiara","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291300","Ibitiara","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291300","Ibitiara","BA","1996","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291300","Ibitiara","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291300","Ibitiara","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291300","Ibitiara","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291300","Ibitiara","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291300","Ibitiara","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291300","Ibitiara","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291300","Ibitiara","BA","1997","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291300","Ibitiara","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291300","Ibitiara","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291310","Ibititá","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291310","Ibititá","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291310","Ibititá","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291310","Ibititá","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291310","Ibititá","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29131040] Prefeitura Municipal de Ibitita - BAHIA","Água; Res Sólidos","Não","","","","Não",,,,,,,,,,,,,,,,,,,"Não","Não",,""
"291310","Ibititá","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291310","Ibititá","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29131040] Prefeitura Municipal de Ibitita - BAHIA","Água; Res Sólidos","Não","","","","Não",,,,,,,,,,,,,,,,,,,"","",,""
"291310","Ibititá","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29131040] Prefeitura Municipal de Ibitita - BAHIA","Água; Res Sólidos","Não","","","","Não",,,,,,,,,,,,,,,"673849.59",,,"30076952.38","","",,""
"291310","Ibititá","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291310","Ibititá","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291310","Ibititá","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291310","Ibititá","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291310","Ibititá","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291310","Ibititá","BA","1996","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291310","Ibititá","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291310","Ibititá","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291310","Ibititá","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291310","Ibititá","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29131040] Prefeitura Municipal de Ibitita - BAHIA","Água; Res Sólidos","Não","","","","Não","45000",,,"10000",,,"1e+05",,,"10000",,,"165000",,,,,"28273041.08","Não","Não",,""
"291310","Ibititá","BA","1995","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291310","Ibititá","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291310","Ibititá","BA","1997","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291320","Ibotirama","BA","1996","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291320","Ibotirama","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291320","Ibotirama","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291320","Ibotirama","BA","1995","","","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291320","Ibotirama","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291320","Ibotirama","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291320","Ibotirama","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291320","Ibotirama","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291320","Ibotirama","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291320","Ibotirama","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
"291320","Ibotirama","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","","","","","",,,,,,,,,,,,,,,,,,,"","",,""
