"Código.do.Município","Município","Estado","Ano.de.Referência","Prestadores","Serviços","IN001_RS...Taxa.de.empregados.em.relação.à.população.urbana..empreg.1000.hab.","IN002_RS...Despesa.média.por.empregado.alocado.nos.serviços.do.manejo.de.rsu..R..empreg.","IN003_RS...Incidência.das.despesas.com.o.manejo.de.rsu.nas.despesas.correntes.da.prefeitura....","IN004_RS...Incidência.das.despesas.com.empresas.contratadas.para.execução.de.serviços.de.manejo.rsu.nas.despesas.com.manejo.de.rsu....","IN005_RS...Auto.suficiência.financeira.da.prefeitura.com.o.manejo.de.rsu....","IN006_RS...Despesa.per.capita.com.manejo.de.rsu.em.relação.à.população.urbana..R..hab.","IN007_RS...Incidência.de.empregados.próprios.no.total.de.empregados.no.manejo.de.rsu....","IN008_RS...Incidência.de.empregados.de.empresas.contratadas.no.total.de.empregados.no.manejo.de.rsu....","IN010_RS...Incidência.de.empregados.gerenciais.e.administrativos.no.total.de.empregados.no.manejo.de.rsu....","IN011_RS...Receita.arrecadada.per.capita.com.taxas.ou.outras.formas.de.cobrança.pela.prestação.de.serviços.de.manejo.rsu..R..habitante.ano."
"292145","Mirante","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29214540] PREFEITURA MUNICIPAL DE MIRANTE - PMM","Água; Res Sólidos",,,"2.43","65.9",,"253.54",,,,
"292145","Mirante","BA","2001","","",,,,,,,,,,
"292145","Mirante","BA","2009","[29214511] Prefeitura Municipal de Mirante - PMM; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29214540] PREFEITURA MUNICIPAL DE MIRANTE - PMM","Esgoto; Água; Res Sólidos",,,"1.37","0","0","83.56",,,,"0"
"292145","Mirante","BA","2010","[29214511] Prefeitura Municipal de Mirante - PMM; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29214540] PREFEITURA MUNICIPAL DE MIRANTE - PMM","Esgoto; Água; Res Sólidos",,,"1.18","0","0","68.52",,,,"0"
"292145","Mirante","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292145","Mirante","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29214540] PREFEITURA MUNICIPAL DE MIRANTE - PMM","Água; Res Sólidos",,,"1.42","0",,"98.3",,,,
"292145","Mirante","BA","1999","","",,,,,,,,,,
"292145","Mirante","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29214540] PREFEITURA MUNICIPAL DE MIRANTE - PMM","Água; Res Sólidos",,,"2.85","76.93",,"349",,,,
"292145","Mirante","BA","2000","","",,,,,,,,,,
"292145","Mirante","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29214540] PREFEITURA MUNICIPAL DE MIRANTE - PMM","Água; Res Sólidos",,,"3.2","68.97",,"259.15",,,,
"292145","Mirante","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292145","Mirante","BA","1998","","",,,,,,,,,,
"292145","Mirante","BA","1995","","",,,,,,,,,,
"292145","Mirante","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292145","Mirante","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29214540] PREFEITURA MUNICIPAL DE MIRANTE - PMM","Água; Res Sólidos",,,"2.47","68.98",,"244.87",,,,
"292145","Mirante","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292150","Monte Santo","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292150","Monte Santo","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292150","Monte Santo","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292150","Monte Santo","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292150","Monte Santo","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292150","Monte Santo","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292150","Monte Santo","BA","1997","","",,,,,,,,,,
"292150","Monte Santo","BA","1996","","",,,,,,,,,,
"292150","Monte Santo","BA","1995","","",,,,,,,,,,
"292150","Monte Santo","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292150","Monte Santo","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292150","Monte Santo","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292150","Monte Santo","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292150","Monte Santo","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292150","Monte Santo","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292150","Monte Santo","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292150","Monte Santo","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292150","Monte Santo","BA","2013","[29215011] Prefeitura Municipal de Monte Santo - PMMS; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Esgoto; Água",,,,,,,,,,
"292150","Monte Santo","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292150","Monte Santo","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29215040] Prefeitura Municipal de Monte Santo - PMMS","Água; Res Sólidos","3.35","104524.66","4.26","87.28",,"350.3","48.39","51.61",,
"292150","Monte Santo","BA","2014","[29215011] Prefeitura Municipal de Monte Santo - PMMS; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Esgoto; Água",,,,,,,,,,
"292160","Morpará","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292160","Morpará","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292160","Morpará","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29216040] Prefeitura Municipal de Morpará - PMM","Água; Res Sólidos",,,,"24.67","0","49.97",,,,"0"
"292160","Morpará","BA","1996","","",,,,,,,,,,
"292160","Morpará","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292160","Morpará","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292160","Morpará","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292160","Morpará","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292160","Morpará","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292160","Morpará","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292160","Morpará","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292160","Morpará","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292160","Morpará","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292160","Morpará","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29216040] Prefeitura Municipal de Morpará - PMM","Água; Res Sólidos",,,,,,,,,,
"292160","Morpará","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292160","Morpará","BA","1997","","",,,,,,,,,,
"292160","Morpará","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29216040] Prefeitura Municipal de Morpará - PMM","Água; Res Sólidos",,,"3.03","100",,"76.04",,,,
"292160","Morpará","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29216040] Prefeitura Municipal de Morpará - PMM","Água; Res Sólidos",,,"3.33","100",,"83.61",,,,
"292160","Morpará","BA","1995","","",,,,,,,,,,
"292160","Morpará","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292160","Morpará","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292170","Morro do Chapéu","BA","1997","","",,,,,,,,,,
"292170","Morro do Chapéu","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292170","Morro do Chapéu","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292170","Morro do Chapéu","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292170","Morro do Chapéu","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292170","Morro do Chapéu","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292170","Morro do Chapéu","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292170","Morro do Chapéu","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292170","Morro do Chapéu","BA","1996","","",,,,,,,,,,
"292170","Morro do Chapéu","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29217040] Prefeitura Municipal de Morro do Chapéu - PMMC","Água e Esgoto; Res Sólidos","2.88",,"6.96",,,,"49.18","50.82","3.28",
"292170","Morro do Chapéu","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292170","Morro do Chapéu","BA","1995","","",,,,,,,,,,
"292170","Morro do Chapéu","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292170","Morro do Chapéu","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29217040] Prefeitura Municipal de Morro do Chapéu - PMMC","Água e Esgoto; Res Sólidos","5.64",,,,,,"41.18","58.82","4.2",
"292170","Morro do Chapéu","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292170","Morro do Chapéu","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292170","Morro do Chapéu","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292170","Morro do Chapéu","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29217040] Prefeitura Municipal de Morro do Chapéu - PMMC","Água e Esgoto; Res Sólidos","2.56",,,,,,"100","0","5.45",
"292170","Morro do Chapéu","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292170","Morro do Chapéu","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292170","Morro do Chapéu","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292180","Mortugaba","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292180","Mortugaba","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292180","Mortugaba","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292180","Mortugaba","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292180","Mortugaba","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292180","Mortugaba","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29218040] Prefeitura Municipal de Mortugaba - PMM","Água; Res Sólidos","6.98","13032","3.06","0",,"90.96","100","0","2.44",
"292180","Mortugaba","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292180","Mortugaba","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292180","Mortugaba","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292180","Mortugaba","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29218040] Prefeitura Municipal de Mortugaba - PMM","Água; Res Sólidos","6.96","13032","3.06","0",,"90.76","100","0","2.44",
"292180","Mortugaba","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29218040] Prefeitura Municipal de Mortugaba - PMM","Água; Res Sólidos","6.48",,,,,,"100","0","2.63",
"292180","Mortugaba","BA","1997","","",,,,,,,,,,
"292180","Mortugaba","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292180","Mortugaba","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292180","Mortugaba","BA","1995","","",,,,,,,,,,
"292180","Mortugaba","BA","1996","","",,,,,,,,,,
"292180","Mortugaba","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292180","Mortugaba","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292180","Mortugaba","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292180","Mortugaba","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292180","Mortugaba","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292190","Mucugê","BA","2007","","",,,,,,,,,,
"292190","Mucugê","BA","2008","","",,,,,,,,,,
"292190","Mucugê","BA","2012","[29219011] Prefeitura Municipal de Mucugê - PMM; [29219040] Prefeitura Municipal de Mucugê - PMM","Água e Esgoto; Res Sólidos","10.94","12416.53",,"0",,"135.87","100","0","9.09",
"292190","Mucugê","BA","1996","","",,,,,,,,,,
"292190","Mucugê","BA","2006","","",,,,,,,,,,
"292190","Mucugê","BA","2004","","",,,,,,,,,,
"292190","Mucugê","BA","2005","","",,,,,,,,,,
"292190","Mucugê","BA","1998","","",,,,,,,,,,
"292190","Mucugê","BA","2001","","",,,,,,,,,,
"292190","Mucugê","BA","2003","","",,,,,,,,,,
"292190","Mucugê","BA","2013","[29219011] Prefeitura Municipal de Mucugê - PMM; [29219040] Prefeitura Municipal de Mucugê - PMM","Água e Esgoto; Res Sólidos","9.55",,,,,,"100","0","10",
"292190","Mucugê","BA","1997","","",,,,,,,,,,
"292190","Mucugê","BA","2002","","",,,,,,,,,,
"292190","Mucugê","BA","2015","[29219011] Prefeitura Municipal de Mucugê - PMM; [29219040] Prefeitura Municipal de Mucugê - PMM","Água e Esgoto; Res Sólidos","10.83","13189.26","2.01","0",,"142.9","100","0","9.09",
"292190","Mucugê","BA","2011","[29219011] Prefeitura Municipal de Mucugê - PMM; [29219040] Prefeitura Municipal de Mucugê - PMM","Água e Esgoto; Res Sólidos","4.39","14833.33","1.41","0",,"65.12","100","0","0",
"292190","Mucugê","BA","2009","[29219011] Prefeitura Municipal de Mucugê - PMM","Água e Esgoto",,,,,,,,,,
"292190","Mucugê","BA","1995","","",,,,,,,,,,
"292190","Mucugê","BA","1999","","",,,,,,,,,,
"292190","Mucugê","BA","2014","[29219011] Prefeitura Municipal de Mucugê - PMM; [29219040] Prefeitura Municipal de Mucugê - PMM","Água e Esgoto; Res Sólidos",,,,,,,,,,
"292190","Mucugê","BA","2010","[29219011] Prefeitura Municipal de Mucugê - PMM; [29219040] Prefeitura Municipal de Mucugê - PMM","Água e Esgoto; Res Sólidos",,,"1.38","0","0","55.02",,,,"0"
"292190","Mucugê","BA","2000","","",,,,,,,,,,
"292205","Mulungu do Morro","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","",,,,,,,,,,
"292205","Mulungu do Morro","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292205","Mulungu do Morro","BA","2003","","",,,,,,,,,,
"292205","Mulungu do Morro","BA","2002","","",,,,,,,,,,
"292205","Mulungu do Morro","BA","1996","","",,,,,,,,,,
"292205","Mulungu do Morro","BA","2006","","",,,,,,,,,,
"292205","Mulungu do Morro","BA","2004","","",,,,,,,,,,
"292205","Mulungu do Morro","BA","2005","","",,,,,,,,,,
"292205","Mulungu do Morro","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29220540] Secretaria Municipal de Infraestrutura e Serviços Públicos - SECINSP","Água; Res Sólidos","11.2",,"2.31",,,,"57.58","42.42","4.55",
"292205","Mulungu do Morro","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292205","Mulungu do Morro","BA","2007","","",,,,,,,,,,
"292205","Mulungu do Morro","BA","2001","","",,,,,,,,,,
"292205","Mulungu do Morro","BA","1998","","",,,,,,,,,,
"292205","Mulungu do Morro","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29220540] Secretaria Municipal de Infraestrutura e Serviços Públicos - SECINSP","Água; Res Sólidos","6.62",,,,,,"38.46","61.54",,
"292205","Mulungu do Morro","BA","2008","","",,,,,,,,,,
"292205","Mulungu do Morro","BA","1997","","",,,,,,,,,,
"292205","Mulungu do Morro","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292205","Mulungu do Morro","BA","1995","","",,,,,,,,,,
"292205","Mulungu do Morro","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29220540] Secretaria Municipal de Infraestrutura e Serviços Públicos - SECINSP","Água; Res Sólidos","10.85",,,,,,"53.85","46.15","6.15",
"292205","Mulungu do Morro","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29220540] Secretaria Municipal de Infraestrutura e Serviços Públicos - SECINSP","Água; Res Sólidos","5.29",,,,,,"100","0","3.33",
"292205","Mulungu do Morro","BA","2000","","",,,,,,,,,,
"292210","Mundo Novo","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292210","Mundo Novo","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292210","Mundo Novo","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292210","Mundo Novo","BA","1997","","",,,,,,,,,,
"292210","Mundo Novo","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292210","Mundo Novo","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292210","Mundo Novo","BA","2013","[29221011] Prefeitura Municipal de Mundo Novo - PMMN; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29221040] Prefeitura Municipal de Mundo Novo - PMMN","Esgoto; Água; Res Sólidos","8.55",,,,,,"100","0","3.17",
"292210","Mundo Novo","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29221040] Prefeitura Municipal de Mundo Novo - PMMN","Água; Res Sólidos","7.68","19417.39",,"60.3",,"149.11","52.17","47.83","7.83",
"292210","Mundo Novo","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292210","Mundo Novo","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29221040] Prefeitura Municipal de Mundo Novo - PMMN","Água; Res Sólidos","2.58","67482.64","8.63","100",,"174.25","0","100","5.13",
"292210","Mundo Novo","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292210","Mundo Novo","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292210","Mundo Novo","BA","1995","","",,,,,,,,,,
"292210","Mundo Novo","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292210","Mundo Novo","BA","2012","[29221011] Prefeitura Municipal de Mundo Novo - PMMN; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Esgoto; Água",,,,,,,,,,
"292210","Mundo Novo","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292210","Mundo Novo","BA","1996","","",,,,,,,,,,
"292210","Mundo Novo","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292210","Mundo Novo","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292210","Mundo Novo","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29221040] Prefeitura Municipal de Mundo Novo - PMMN","Água; Res Sólidos",,,"6.19","100",,"100.43",,,,
"292210","Mundo Novo","BA","2011","[29221011] Prefeitura Municipal de Mundo Novo - PMMN; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Esgoto; Água",,,,,,,,,,
"292225","Muquém de São Francisco","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292225","Muquém de São Francisco","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292225","Muquém de São Francisco","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292225","Muquém de São Francisco","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292225","Muquém de São Francisco","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292225","Muquém de São Francisco","BA","1995","","",,,,,,,,,,
"292225","Muquém de São Francisco","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292225","Muquém de São Francisco","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292225","Muquém de São Francisco","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"292225","Muquém de São Francisco","BA","1997","","",,,,,,,,,,
