"Código.do.Município","Município","Estado","Ano.de.Referência","Prestadores","Serviços","QD001...Tipo.de.atendimento.da.portaria.sobre.qualidade.da.água","QD002...Quantidades.de.paralisações.no.sistema.de.distribuição.de.água..Paralisações.ano.","QD003...Duração.das.paralisações..soma.das.paralisações.maiores.que.6.horas.no.ano...Horas.ano.","QD004...Quantidade.de.economias.ativas.atingidas.por.paralisações..Economias.ano.","QD006...Quantidade.de.amostras.para.cloro.residual..analisadas...Amostras.ano..","QD007...Quantidade.de.amostras.para.cloro.residual.com.resultados.fora.do.padrão..Amostras.ano.","QD008...Quantidade.de.amostras.para.turbidez..analisadas...Amostras.ano.","QD009...Quantidade.de.amostras.para.turbidez.fora.do.padrão..Amostras.ano.","QD011...Quantidades.de.extravasamentos.de.esgotos.registrados..Extravasamentos.ano..","QD012...Duração.dos.extravasamentos.registrados..Horas.ano.","QD015...Quantidade.de.economias.ativas.atingidas.por.interrupções.sistemáticas..Economias.ano.","QD016...Quantidade.de.amostras.analisadas.para.aferição.de.coliformes.fecais..Amostras.","QD017...Quantidade.de.amostras.analisadas.para.aferição.de.coliformes.fecais..com.resultados.fora.do.padrão..Amostras.","QD019...Quantidade.mínima.de.amostras.para.turbidez..obrigatórias...Amostras.ano.","QD020...Quantidade.mínima.de.amostras.para.cloro.residual..obrigatórias...Amostras.ano.","QD021...Quantidade.de.interrupções.sistemáticas..Interrupções.ano.","QD022...Duração.das.interrupções.sistemáticas..Horas.ano.","QD023...Quantidade.de.reclamações.ou.solicitações.de.serviços..Reclamações.ano.","QD024...Quantidade.de.serviços.executados..Serviços.ano.","QD025...Tempo.total.de.execução.dos.serviços..Horas.ano.","QD026...Quantidade.de.amostras.para.coliformes.totais..analisadas...Amostras.ano.","QD027...Quantidade.de.amostras.para.coliformes.totais.com.resultados.fora.do.padrão..Amostras.ano.","QD028...Quantidade.mínima.de.amostras.para.coliformes.totais..obrigatórias...Amostras.ano.","QD029...Atendimento.integral.da.portaria.518.04"
"290689","Caraíbas","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","Atende parcialmente",,,,"4538","0","220","1",,,"891",,,"120","120",,,,,,"147","2","120",
"290689","Caraíbas","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","",,,,,,,,,,,,,,,,,,,,,,,
"290710","Carinhanha","BA","2008","[29071011] Serviço Autônomo de Água e Esgoto - SAAE","Água","Atende integralmente","0","0","0","2880","0","720","0",,,"0",,,"120","120","0","0","80","60","120","120","0","120",
"290710","Carinhanha","BA","2012","[29071011] Serviço Autônomo de Água e Esgoto - SAAE; [29071040] PREFEITURA MUNICIPAL DE CARINHANHA - PMC","Água; Res Sólidos","","8","50","4596","3626","180","3626","250",,,"4596",,,"3626","3626","8","1500","140","135",,"408","0","408",
"290710","Carinhanha","BA","1996","","","",,,,,,,,,,,,,,,,,,,,,,,
"290710","Carinhanha","BA","1997","","","",,,,,,,,,,,,,,,,,,,,,,,
"290710","Carinhanha","BA","2007","[29071011] Serviço Autônomo de Água e Esgoto - SAAE","Água","Atende integralmente","0","0","0","2880","0","720","0",,,"0",,,"120","120","0","0","90","70","140","120","0","120",
"290710","Carinhanha","BA","2011","[29071011] Serviço Autônomo de Água e Esgoto - SAAE; [29071040] PREFEITURA MUNICIPAL DE CARINHANHA - PMC","Água; Res Sólidos","","8","50","4596","288","0","288","0",,,"4596",,,"280","280","8","1500","140","135",,"312","0","280",
"290710","Carinhanha","BA","2006","[29071011] Serviço Autônomo de Água e Esgoto - SAAE","Água","","0","0","0","2880","0","720","0",,,"19194",,,"120","120","6","24","96","80","160","120","0","120",
"290710","Carinhanha","BA","2009","[29071011] Serviço Autônomo de Água e Esgoto - SAAE; [29071040] PREFEITURA MUNICIPAL DE CARINHANHA - PMC","Água; Res Sólidos","",,,,"150",,"150",,,,,,,"120","120",,,"80","60","120","120",,"120",
"290710","Carinhanha","BA","2013","[29071011] Serviço Autônomo de Água e Esgoto - SAAE; [29071040] PREFEITURA MUNICIPAL DE CARINHANHA - PMC","Água; Res Sólidos","","14","98","4596","3650","81","3650","421",,,"4596",,,"3650","3650","10","1400","150","145",,"408","0","408",
"290710","Carinhanha","BA","2015","[29071011] Serviço Autônomo de Água e Esgoto - SAAE; [29071040] PREFEITURA MUNICIPAL DE CARINHANHA - PMC","Água e Esgoto; Res Sólidos","","8","48","4680","3869","53","3812","202","3","24","4680",,,"3812","3869","17","85","325","325","600","406","0","406",
"290710","Carinhanha","BA","2010","[29071011] Serviço Autônomo de Água e Esgoto - SAAE; [29071040] PREFEITURA MUNICIPAL DE CARINHANHA - PMC","Água; Res Sólidos","","12","72","4488","288","0","288","0",,,,,,"120","120","600","1500","120","80","160","312","0","120",
"290710","Carinhanha","BA","2014","[29071011] Serviço Autônomo de Água e Esgoto - SAAE","Água e Esgoto","","16","120","4680","3742","110","3742","451","3","2","4680",,,"3742","3742","15","1500","250","245","55","405","0","405",
"290710","Carinhanha","BA","2001","","","",,,,,,,,,,,,,,,,,,,,,,,
"290710","Carinhanha","BA","1999","","","",,,,,,,,,,,,,,,,,,,,,,,
"290710","Carinhanha","BA","2005","","","",,,,,,,,,,,,,,,,,,,,,,,
"290710","Carinhanha","BA","2003","","","",,,,,,,,,,,,,,,,,,,,,,,
"290710","Carinhanha","BA","1995","","","",,,,,,,,,,,,,,,,,,,,,,,
"290710","Carinhanha","BA","2002","","","",,,,,,,,,,,,,,,,,,,,,,,
"290710","Carinhanha","BA","1998","","","",,,,,,,,,,,,,,,,,,,,,,,
"290710","Carinhanha","BA","2004","","","",,,,,,,,,,,,,,,,,,,,,,,
"290710","Carinhanha","BA","2000","","","",,,,,,,,,,,,,,,,,,,,,,,
"290720","Casa Nova","BA","1998","","","",,,,,,,,,,,,,,,,,,,,,,,
"290720","Casa Nova","BA","2000","","","",,,,,,,,,,,,,,,,,,,,,,,
"290720","Casa Nova","BA","2009","[29072011] Serviço Autônomo de Água e Esgoto - SAAE","Água e Esgoto","","7","48","7852","18850","1524","68","0","48","112","388100",,,"29200","36500","121","222","4325","4073","13050","80","0","652",
"290720","Casa Nova","BA","1999","","","",,,,,,,,,,,,,,,,,,,,,,,
"290720","Casa Nova","BA","2003","","","",,,,,,,,,,,,,,,,,,,,,,,
"290720","Casa Nova","BA","2010","","","",,,,,,,,,,,,,,,,,,,,,,,
"290720","Casa Nova","BA","2001","","","",,,,,,,,,,,,,,,,,,,,,,,
"290720","Casa Nova","BA","2004","","","",,,,,,,,,,,,,,,,,,,,,,,
"290720","Casa Nova","BA","1996","","","",,,,,,,,,,,,,,,,,,,,,,,
"290720","Casa Nova","BA","2008","[29072011] Serviço Autônomo de Água e Esgoto - SAAE","Água e Esgoto","Atende parcialmente","8","55","8994","18850","1524","68","0","36","72","415310",,,"29200","36500","122","225","4280","3900","12480","80","0","652",
"290720","Casa Nova","BA","2011","","","",,,,,,,,,,,,,,,,,,,,,,,
"290720","Casa Nova","BA","1995","","","",,,,,,,,,,,,,,,,,,,,,,,
"290720","Casa Nova","BA","2002","","","",,,,,,,,,,,,,,,,,,,,,,,
"290720","Casa Nova","BA","2014","[29072011] Serviço Autônomo de Água e Esgoto - SAAE","Água e Esgoto","","5","32",,"36680","1830","27400","0","45","43",,,,"27400","36680","98","88","2805","2805","17540","730","0","730",
"290720","Casa Nova","BA","2012","[29072011] Serviço Autônomo de Água e Esgoto - SAAE","Água e Esgoto","","5","32","7210","19550","1725","84","2","28","30","362220",,,"29200","36500","106","125.1","6120","4832","19328","96","0","700",
"290720","Casa Nova","BA","2015","[29072011] Serviço Autônomo de Água e Esgoto - SAAE","Água e Esgoto","","7","43",,"96","0","96","2","32","24",,,,"96","96","96","83","2305","2299","16345","96","0","96",
"290720","Casa Nova","BA","2007","[29072011] Serviço Autônomo de Água e Esgoto - SAAE","Água e Esgoto","Atende parcialmente","3","22","7128","19420","1680","72","0","24","24","361140",,,"29200","36500","104","124.8","5475","3942","15768","86","0","652",
"290720","Casa Nova","BA","2005","","","",,,,,,,,,,,,,,,,,,,,,,,
"290720","Casa Nova","BA","2013","[29072011] Serviço Autônomo de Água e Esgoto - SAAE","Água e Esgoto","","6","38",,"36680","1830","28400","1","30","35",,,,"28400","36680","107","119","3305","3305","18650","730","0","730",
"290720","Casa Nova","BA","1997","","","",,,,,,,,,,,,,,,,,,,,,,,
"290720","Casa Nova","BA","2006","[29072011] Serviço Autônomo de Água e Esgoto - SAAE","Água e Esgoto","","2","13","6975","18250","1640","72","0","24","24","277800",,,"21960","36500","48","96","4680","2555","8942","72","0","540",
"290730","Castro Alves","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29073040] PREFEITURA MUNICIPAL DE CASTRO ALVES - PMCA","Água e Esgoto; Res Sólidos","Atende integralmente","46","376","322000","6853","1197","3879","10","41","86","0",,,"4128","4128","0","0","9182","9182","27546","685","33","624",
"290730","Castro Alves","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","",,,,,,,,,,,,,,,,,,,,,,,
"290730","Castro Alves","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","Atende parcialmente","18","450","5182","5346","36","3476","7",,,"5162",,,"120","480","1","6","9319","9319","303761","473","5","480",
"290730","Castro Alves","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29073040] PREFEITURA MUNICIPAL DE CASTRO ALVES - PMCA","Água e Esgoto; Res Sólidos","Atende parcialmente","19","195",,"493","58","493","7","16","4.25","0",,,"504","504","0","0","10801","7999","697403","493","12","504",
"290730","Castro Alves","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","",,,,,,,,,,,,,,,,,,,,,,,
"290730","Castro Alves","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","",,,,,,,,,,,,,,,,,,,,,,,
"290730","Castro Alves","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","","2","14","4920",,,,,,,"4744",,,,,"365","1566","2683","7753",,,,,
"290730","Castro Alves","BA","1995","","","",,,,,,,,,,,,,,,,,,,,,,,
"290730","Castro Alves","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","",,,,,,,,,,,,,,,,,,,,,,,
"290730","Castro Alves","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","Atende integralmente","2","14","4920",,,,,,,,,,,,,,,,,,,,
"290730","Castro Alves","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29073040] PREFEITURA MUNICIPAL DE CASTRO ALVES - PMCA","Água e Esgoto; Res Sólidos","Atende parcialmente","33","400","7017","667","75","474","6","0","0","7017",,,"504","504","240","720","10097","7190","86280","468","5","504",
"290730","Castro Alves","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29073040] PREFEITURA MUNICIPAL DE CASTRO ALVES - PMCA","Água e Esgoto; Res Sólidos","Atende parcialmente","7","98","38843","469","19","243","8","0","0","0",,,"120","492","0","0","3951","3951","15753","469","6","492",
"290730","Castro Alves","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29073040] PREFEITURA MUNICIPAL DE CASTRO ALVES - PMCA","Água e Esgoto; Res Sólidos","Atende parcialmente","9","101","34359","456","33","194","0","0","0","1475964",,,"120","492","252","882","1823","1734","6933","456","3","492",
"290730","Castro Alves","BA","1997","","","",,,,,,,,,,,,,,,,,,,,,,,
"290730","Castro Alves","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","",,,,,,,,,,,,,,,,,,,,,,,
"290730","Castro Alves","BA","1996","","","",,,,,,,,,,,,,,,,,,,,,,,
"290730","Castro Alves","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","",,,,,,,,,,,,,,,,,,,,,,,
"290730","Castro Alves","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","Atende parcialmente","12","124","5200","487","53","212","5",,,,,,"192","466",,"61","6403",,"95","487","6","492",
"290730","Castro Alves","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","",,,,,,,,,,,,,,,,,,,,,,,
"290730","Castro Alves","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29073040] PREFEITURA MUNICIPAL DE CASTRO ALVES - PMCA","Água e Esgoto; Res Sólidos","Atende integralmente","22","224","134736","3711","81","3710","5","0","0","0",,,"4104","4104","0","0","10523","10447","31341","566","23","600",
"290730","Castro Alves","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","",,,,,,,,,,,,,,,,,,,,,,,
"290755","Caturama","BA","1997","","","",,,,,,,,,,,,,,,,,,,,,,,
"290755","Caturama","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","Atende integralmente","2","16","1864","4766","16","3229","0","1","24","94822",,,"3744","3744","182","4368","321","321","963","252","28","240",
"290755","Caturama","BA","1998","","","",,,,,,,,,,,,,,,,,,,,,,,
"290755","Caturama","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","Atende parcialmente","0","0","0","133","11","117","0",,,,,,"120","120","365","2920","215","60","174","145","7","132",
"290755","Caturama","BA","1999","","","",,,,,,,,,,,,,,,,,,,,,,,
"290755","Caturama","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","Atende integralmente","3","21","3849","4766","16","3229","0",,,"0",,,"3744","3744","0","0","498","498","1494","252","28","240",
"290755","Caturama","BA","1996","","","",,,,,,,,,,,,,,,,,,,,,,,
"290755","Caturama","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","Atende parcialmente","3","24","819","1959","0","124","0",,,,,,"3720","3720",,,,"146","261","134","2","120",
"290755","Caturama","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","Atende integralmente","0","0","0","1951","5","117","1",,,"1147",,,"120","1945","365","1460",,,,"139","2","132",
"290755","Caturama","BA","1995","","","",,,,,,,,,,,,,,,,,,,,,,,
"290755","Caturama","BA","2002","","","",,,,,,,,,,,,,,,,,,,,,,,
"290755","Caturama","BA","2000","","","",,,,,,,,,,,,,,,,,,,,,,,
"290755","Caturama","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","Atende parcialmente","55",,,"138","20","129","0",,,"894",,,"120","120","365","4015","60",,,"137","9","120",
"290755","Caturama","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","Atende parcialmente","1","8","486","3739","0","3708","2",,,,,,"3720","3720",,,,,,"234","5","216",
"290755","Caturama","BA","2001","","","",,,,,,,,,,,,,,,,,,,,,,,
"290755","Caturama","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","",,,,,,,,,,,,,,,,,,,,,,,
"290755","Caturama","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","",,,,,,,,,,,,,,,,,,,,,,,
"290755","Caturama","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","Atende parcialmente","14","125","1733","1684","46","72","0",,,"0",,,"120","120","0","0","67","54","643.2","192","38","120",
"290755","Caturama","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","1","8","486",,,,,,,"853",,,,,"365","3518","263","160","80",,,,
"290755","Caturama","BA","2003","","","",,,,,,,,,,,,,,,,,,,,,,,
"290755","Caturama","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","Atende parcialmente","73",,,"1821","32","134","0",,,"0",,,"120",,"0","0","99",,,"134","20","120",
"290760","Central","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","Atende parcialmente",,,,"4026","23","3763","0",,,,,,"3720","4008",,,"152","152","1804.12","522","0","504",
"290760","Central","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29076040] PREFEITURA MUNICIPAL DE CENTRAL - PMC","Água; Res Sólidos","Atende integralmente","13","312","4768","3786","0","3786","6",,,"4768",,,"4032","4032","11","264","2558","2394","7182","457","4","432",
"290760","Central","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","Atende parcialmente",,,,"4104","0","3954","6",,,,,,"3770","4058",,,"3513","3376","945.28","550","2","504",
"290760","Central","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","Atende parcialmente","12","6","2360","8008","16","8007","41",,,,,,"4548","7824",,,"1277","1277","34.44","5225","91","5040",
"290760","Central","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","Atende integralmente","4","96","4886","3938","0","3938","6",,,"4886",,,"3982","3982","4","96","6353","6287","18861","435","0","381",
"290760","Central","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","Atende parcialmente",,,,"4128","0","4127","21",,,,,,"3770","4070",,,"3403","3344","936","574","0","516",
"290760","Central","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","",,,,,,,,,,,,,,,,,,,,,,,
"290760","Central","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","",,,,,,,,,,,,,,,,,,,,,,,
"290760","Central","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","",,,,,,,,,,,,,,,,,,,,,,,
"290760","Central","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29076040] PREFEITURA MUNICIPAL DE CENTRAL - PMC","Água; Res Sólidos","Atende parcialmente","1","24","2564","423","0","423","0",,,"397420",,,"420","420","155","3720","2295","2248",,"423","0","423",
"290760","Central","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","",,,,,,,,,,,,,,,,,,,,,,,
"290760","Central","BA","1997","","","",,,,,,,,,,,,,,,,,,,,,,,
"290760","Central","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","Atende parcialmente","0","0","0","427","0","426","1",,,"943525",,,"120","420","365","1095","3248","2805",,"426","2","42",
"290760","Central","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","",,,,,,,,,,,,,,,,,,,,,,,
"290760","Central","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","",,,,,,,,,,,,,,,,,,,,,,,
"290760","Central","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","",,,,,,,,,,,,,,,,,,,,,,,
"290760","Central","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29076040] PREFEITURA MUNICIPAL DE CENTRAL - PMC","Água; Res Sólidos","Atende parcialmente","0","0","0","3587","2","3360","11",,,"4676",,,"3720","3720","70","24","2436","2351",,"507","3","480",
"290760","Central","BA","1995","","","",,,,,,,,,,,,,,,,,,,,,,,
"290760","Central","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","",,,,,,,,,,,,,,,,,,,,,,,
"290760","Central","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","",,,,,,,,,,,,,,,,,,,,,,,
"290760","Central","BA","1996","","","",,,,,,,,,,,,,,,,,,,,,,,
"290770","Chorrochó","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","Atende integralmente","0","0","0","1990","1","1992","14","40","372","0",,,"3600","3600","0","0","1162","1029","3087","332","1","336",
"290770","Chorrochó","BA","1996","","","",,,,,,,,,,,,,,,,,,,,,,,
"290770","Chorrochó","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","",,,,,,,,,,,,,,,,,,,,,,,
"290770","Chorrochó","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","",,,,,,,,,,,,,,,,,,,,,,,
"290770","Chorrochó","BA","1995","","","",,,,,,,,,,,,,,,,,,,,,,,
"290770","Chorrochó","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","",,,,,,,,,,,,,,,,,,,,,,,
"290770","Chorrochó","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","",,,,,,,,,,,,,,,,,,,,,,,
"290770","Chorrochó","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","",,,,,,,,,,,,,,,,,,,,,,,
"290770","Chorrochó","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","Atende parcialmente",,,,"3718","0","3718","11",,,,,,"3720","3720",,,,,,"214","0","216",
"290770","Chorrochó","BA","1997","","","",,,,,,,,,,,,,,,,,,,,,,,
"290770","Chorrochó","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","",,,,,,,,,,,,,,,,,,,,,,,
"290770","Chorrochó","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","",,,,,,,,,,,,,,,,,,,,,,,
"290770","Chorrochó","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29077040] SECRETARIA DE OBRAS E INFRAESTRUTURA - SECINFRA","Água e Esgoto; Res Sólidos","Atende parcialmente","0","0","0","2160","0","2160","12","48","620","36500",,,"3120","3120","365","3285","48","48",,"334","0","336",
"290770","Chorrochó","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29077040] SECRETARIA DE OBRAS E INFRAESTRUTURA - SECINFRA","Água e Esgoto; Res Sólidos","Atende parcialmente",,,,"3389","0","3389","22","44","264",,,,"3405","3405",,,"177","173","48","200","0","216",
"290770","Chorrochó","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","Atende integralmente","5","38","6838","1992","0","2012","14","21","87.13","0",,,"3660","3660","0","0","1047","884","2652","335","0","336",
"290770","Chorrochó","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","",,,,"240","0","240","24",,,"1337",,,"240","240","365","1095",,,,"240","0","240",
"290770","Chorrochó","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","",,,,,,,,,,,,,,,,,"6","3",,,,,
"290770","Chorrochó","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","",,,,,,,,,,,,,,,,,,,,,,,
"290770","Chorrochó","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29077040] SECRETARIA DE OBRAS E INFRAESTRUTURA - SECINFRA","Água e Esgoto; Res Sólidos","Atende parcialmente","1","12","1213",,,,,,,"73200",,,,,,,"534","516",,,,,
"290770","Chorrochó","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29077040] SECRETARIA DE OBRAS E INFRAESTRUTURA - SECINFRA","Água e Esgoto; Res Sólidos","Atende parcialmente","5","38","2019","2237","1465","165","12","0","0","0",,,"3576","2880","0","0","1439","1334",,"329","0","240",
