"Código.do.Município","Município","Estado","Ano.de.Referência","Prestadores","Serviços","IN071_AE...Economias.atingidas.por.paralisações..econ.paralis.","IN072_AE...Duração.média.das.paralisações..horas.paralis.","IN073_AE...Economias.atingidas.por.intermitências..econ.interrup.","IN074_AE...Duração.média.das.intermitências..horas.interrup.","IN075_AE...Incidência.das.análises.de.cloro.residual.fora.do.padrão..percentual.","IN076_AE...Incidência.das.análises.de.turbidez.fora.do.padrão..percentual.","IN077_AE...Duração.média.dos.reparos.de.extravasamentos.de.esgotos..horas.extrav.","IN079_AE...Índice.de.conformidade.da.quantidade.de.amostras...cloro.residual..percentual.","IN080_AE...Índice.de.conformidade.da.quantidade.de.amostras...turbidez..percentual.","IN082_AE...Extravasamentos.de.esgotos.por.extensão.de.rede..extrav.Km.","IN083_AE...Duração.média.dos.serviços.executados..hora.serviço.","IN084_AE...Incidência.das.análises.de.coliformes.totais.fora.do.padrão..percentual.","IN085_AE...Índice.de.conformidade.da.quantidade.de.amostras...coliformes.totais..percentual."
"291810","Jeremoabo","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","5268","24",,,"0","0.1",,"99.63","109.6",,"0.5","0.17","97.45"
"291810","Jeremoabo","BA","2014","[29181011] Prefeitura Municipal de Jeremoabo - PMJ; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29181040] SECRETARIA DO MEIO AMBIENTE E SUSTENTABILIDADE - SEMMAS","Esgoto; Água; Res Sólidos","408","8.5","1500","24","0.02","0.57",,"114.07","113.93",,"3.06","0.8","99.68"
"291810","Jeremoabo","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","757","6",,,"0","48.87",,"16.96","4.43",,,"1.75","97.11"
"291810","Jeremoabo","BA","2011","[29181011] Prefeitura Municipal de Jeremoabo - PMJ; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29181040] SECRETARIA DO MEIO AMBIENTE E SUSTENTABILIDADE - SEMMAS","Esgoto; Água; Res Sólidos","1925","24.5","6470","12","0","1.32","24",,,"1.07",,"0","9950"
"291810","Jeremoabo","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291810","Jeremoabo","BA","1997","","",,,,,,,,,,,,,
"291810","Jeremoabo","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291810","Jeremoabo","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291810","Jeremoabo","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","129","24.29",,,"1.32","7.69",,"118.23","433.33",,,,
"291810","Jeremoabo","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,"0","19.55",,"37.37","66",,"0.21","0","100.52"
"291810","Jeremoabo","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","139","8",,,"7.25","8.33",,"121.05","400",,,,
"291835","João Dourado","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291835","João Dourado","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291835","João Dourado","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291835","João Dourado","BA","1995","","",,,,,,,,,,,,,
"291835","João Dourado","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","748","6",,,"0.2","0.11",,"111.86","182.59",,"0.06","0","103.68"
"291835","João Dourado","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291835","João Dourado","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29183540] Prefeitura Municipal de João Dourado - PMJD","Água; Res Sólidos",,,,,"0.07","0.77",,"94.17","87.94",,,"2.76","140.33"
"291835","João Dourado","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,"0.46","0.43",,"101","109.97",,"0.28","0.85","106.16"
"291835","João Dourado","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291835","João Dourado","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,"1.2","0.14",,"91.03","120.03",,,"0.05","91.01"
"291835","João Dourado","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291835","João Dourado","BA","1996","","",,,,,,,,,,,,,
"291835","João Dourado","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29183540] Prefeitura Municipal de João Dourado - PMJD","Água; Res Sólidos","1272","24","1272","24","0","0.17",,"98.95","98.95",,"3","2.06","111.25"
"291835","João Dourado","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,"0.12","0",,"100.4","101.13",,"41.91","0","103.03"
"291835","João Dourado","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,"0.36","0",,"101.4","104.99",,"21","0","110.8"
"291835","João Dourado","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29183540] Prefeitura Municipal de João Dourado - PMJD","Água; Res Sólidos","815","24","815","24","0.05","0.23",,"94.27","94.27",,"3","2.54","109.33"
"291835","João Dourado","BA","1997","","",,,,,,,,,,,,,
"291835","João Dourado","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,"4506","3","4.67","5.16",,,,,,"0.39","113.16"
"291835","João Dourado","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,"0","0.42",,"101.07","101.07",,,"0.42","101.07"
"291835","João Dourado","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291835","João Dourado","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","331","0.5",,,,,,,,,"0.02",,
"291840","Juazeiro","BA","2009","[29184011] Serviço Autônomo de Água e Esgoto de Juazeiro - SAAE","Água e Esgoto","6555","6","1172","7","0","0","0.09","228.24","228.24","28.66","0.06","0","255.21"
"291840","Juazeiro","BA","2004","[29184011] Serviço Autônomo de Água e Esgoto de Juazeiro - SAAE","Água e Esgoto","1352","3","28","5.41","0","0","0.14","114.36","113.43","36.15","0.05","0","110"
"291840","Juazeiro","BA","1996","[29184011] Serviço Autônomo de Água e Esgoto de Juazeiro - SAAE","Água e Esgoto",,,,,,,,,,,,,
"291840","Juazeiro","BA","2002","[29184011] Serviço Autônomo de Água e Esgoto de Juazeiro - SAAE","Água e Esgoto","256","2.92","256","2.92","0","13.16","0.2","144.95","113.43","37.36",,,
"291840","Juazeiro","BA","1997","[29184011] Serviço Autônomo de Água e Esgoto de Juazeiro - SAAE","Água e Esgoto",,,,,,,,,,,,,
"291840","Juazeiro","BA","2014","[29184011] Serviço Autônomo de Água e Esgoto de Juazeiro - SAAE","Água e Esgoto","8537","6","7725","8","0","0.91","0.21","124.13","100.32","75.12","0.06","0","108.6"
"291840","Juazeiro","BA","2003","[29184011] Serviço Autônomo de Água e Esgoto de Juazeiro - SAAE","Água e Esgoto","684","2.13","22","6","0","10.26","0.13","95.83","113.43","44.28","0.06","0","110"
"291840","Juazeiro","BA","2011","[29184011] Serviço Autônomo de Água e Esgoto de Juazeiro - SAAE","Água e Esgoto","9658","5.75","4781","11.5","0","0","0.41","200","201.85","41.4",,"0","178.82"
"291840","Juazeiro","BA","2005","[29184011] Serviço Autônomo de Água e Esgoto de Juazeiro - SAAE","Água e Esgoto","10425","20.67","25","4.77","0","0","0.13","114.36","113.43","29.28","1.15","0","110"
"291840","Juazeiro","BA","2012","[29184011] Serviço Autônomo de Água e Esgoto de Juazeiro - SAAE; [29184040] Secretária de Serviços Publicos - Sesp","Água e Esgoto; Res Sólidos","11928","6","10523","22","0","0","0.33","137.97","137.97","38.1",,"0","137.97"
"291840","Juazeiro","BA","1998","[29184011] Serviço Autônomo de Água e Esgoto de Juazeiro - SAAE","Água e Esgoto",,,,,,"55.56","2",,,,,,
"291840","Juazeiro","BA","2006","[29184011] Serviço Autônomo de Água e Esgoto de Juazeiro - SAAE; [29184040] Secretária de Serviços Publicos - Sesp","Água e Esgoto; Res Sólidos","2731","4","33","5.14","0","0","0.12","200","200","27.14","0.05","0","200"
"291840","Juazeiro","BA","2010","[29184011] Serviço Autônomo de Água e Esgoto de Juazeiro - SAAE; [29184040] Secretária de Serviços Publicos - Sesp","Água e Esgoto; Res Sólidos","13502","8","2787","8","0","0","0.54","200","200","42",,"0","230"
"291840","Juazeiro","BA","2013","[29184011] Serviço Autônomo de Água e Esgoto de Juazeiro - SAAE; [29184040] Secretária de Serviços Publicos - Sesp","Água e Esgoto; Res Sólidos","8726","6","8838","9","0","0.41","0.27","137.42","137.42","56.34","0.05","0","137.42"
"291840","Juazeiro","BA","1999","[29184011] Serviço Autônomo de Água e Esgoto de Juazeiro - SAAE","Água e Esgoto","333","8","1","0.89","3.57","55.56","4","97.22","100",,,,
"291840","Juazeiro","BA","2015","[29184011] Serviço Autônomo de Água e Esgoto de Juazeiro - SAAE","Água e Esgoto","12805","6","12805","6","0","1.18","190","124.84","111","0.09","5.78","0","163.98"
"291840","Juazeiro","BA","1995","[29184011] Serviço Autônomo de Água e Esgoto de Juazeiro - SAAE","Água e Esgoto",,,,,,,,,,,,,
"291840","Juazeiro","BA","2008","[29184011] Serviço Autônomo de Água e Esgoto de Juazeiro - SAAE; [29184040] Secretária de Serviços Publicos - Sesp","Água e Esgoto; Res Sólidos","5632","8","1723","6","0","0",,"224.77","224.77","31.34",,"0","223.26"
"291840","Juazeiro","BA","2007","[29184011] Serviço Autônomo de Água e Esgoto de Juazeiro - SAAE; [29184040] Secretária de Serviços Publicos - Sesp","Água e Esgoto; Res Sólidos","4097","6.12","675","6.43","0","0","0.09","202.08","202.08","29.65","0.06","0","207.57"
"291840","Juazeiro","BA","2000","[29184011] Serviço Autônomo de Água e Esgoto de Juazeiro - SAAE","Água e Esgoto","8074","6","1","0.88",,"0.83","0.2","300","100","0.18",,,
"291840","Juazeiro","BA","2001","[29184011] Serviço Autônomo de Água e Esgoto de Juazeiro - SAAE","Água e Esgoto","163","2.5","163","2.5","0","16.67","0.19","125","111.11","32.63",,,
"291850","Jussara","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,"0","0.37",,"101.53","107.03",,"0.28","0","114.52"
"291850","Jussara","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","183","0.5",,,"2.01","0.64",,"99.74","115.59",,,"0.5","99.63"
"291850","Jussara","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,"0","0.48",,"92.89","92.89",,"3","1.42","100.71"
"291850","Jussara","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,"2444","3","0.59","1.78",,,,,,"0","100.6"
"291850","Jussara","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,"0","0.35",,"98.5","98.5",,"3","2.02","109.07"
"291850","Jussara","BA","1997","","",,,,,,,,,,,,,
"291850","Jussara","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","2437","24",,,"0","1.86",,"120.19","120.51",,,"0.53","120.51"
"291850","Jussara","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","2380","12",,,"0.06","0.73",,"86.53","82.02",,,"2.69","94.68"
"291850","Jussara","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","532","6",,,"0.81","0",,"66.73","193.93",,"0.06","0","104.6"
"291850","Jussara","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,"0.58","0",,"100.28","101.16",,"348.02","0","102.55"
"291850","Jussara","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291850","Jussara","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,"1.2","0.14",,"91.03","120.03",,,"0.05","91.01"
"291850","Jussara","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291850","Jussara","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,"0.55","0.05",,"101.19","103.34",,"41","0","111.27"
"291850","Jussara","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291850","Jussara","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291850","Jussara","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291850","Jussara","BA","1995","","",,,,,,,,,,,,,
"291850","Jussara","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291850","Jussara","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291850","Jussara","BA","1996","","",,,,,,,,,,,,,
"291860","Jussiape","BA","1995","","",,,,,,,,,,,,,
"291860","Jussiape","BA","1997","","",,,,,,,,,,,,,
"291860","Jussiape","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291860","Jussiape","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29186040] Secretaria Municipal de Administração - SMA","Água; Res Sólidos","326","24",,"4.01","0.18","1.46",,"118.12","3.63",,,"0.48","175"
"291860","Jussiape","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291860","Jussiape","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291860","Jussiape","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291860","Jussiape","BA","1998","","",,,,,,,,,,,,,
"291860","Jussiape","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291860","Jussiape","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,"3","10.57","11.4","1.64",,"95","50.83",,,"0","95"
"291860","Jussiape","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29186040] Secretaria Municipal de Administração - SMA","Água; Res Sólidos",,,,,"0.58","0",,"2797.5","105",,"3","0","116.67"
"291860","Jussiape","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29186040] Secretaria Municipal de Administração - SMA","Água; Res Sólidos",,,,,"0","2.3",,"120.8","1.54",,"3","2.08","79.62"
"291860","Jussiape","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291860","Jussiape","BA","1996","","",,,,,,,,,,,,,
"291860","Jussiape","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,"0.07","0.05",,"104.53","103.77",,,"2.97","254.25"
"291860","Jussiape","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29186040] Secretaria Municipal de Administração - SMA","Água; Res Sólidos",,,,,"0","23.53",,"155.3","23.23",,"12","0.18","126.62"
"291860","Jussiape","BA","1999","","",,,,,,,,,,,,,
"291860","Jussiape","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,"0","0",,"81.73","2.66",,,"0","174.17"
"291860","Jussiape","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,"0.06","0",,"136.18","4.46",,,"0.52","89.35"
"291860","Jussiape","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29186040] Secretaria Municipal de Administração - SMA","Água; Res Sólidos",,,,,"0.04","0.87",,"91.56","25.53",,"3","0.26","93.93"
"291860","Jussiape","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","615","6",,,"0","0",,"143.64","5.57",,"3","1.14","101.16"
"291870","Lafaiete Coutinho","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29187040] Prefeitura Municipal de Lafaiete Coutinho - PMLC","Água; Res Sólidos",,"8",,,"0","0.1",,"128.58","88.22",,"2","0","152.5"
"291870","Lafaiete Coutinho","BA","2013","[29187011] Prefeitura Municipal de Lafaiete Coutinho - PMLC; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29187040] Prefeitura Municipal de Lafaiete Coutinho - PMLC","Esgoto; Água; Res Sólidos","65","12.21",,,"0.06","0.28",,"73.27","73.18",,,"2.34","79.17"
"291870","Lafaiete Coutinho","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29187040] Prefeitura Municipal de Lafaiete Coutinho - PMLC","Água; Res Sólidos",,,"2","3","0","5.06",,"197.44","4",,,"2.17","115"
"291870","Lafaiete Coutinho","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291870","Lafaiete Coutinho","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,"2","7.81","0","5",,"120.83","100",,,"0","120.83"
"291870","Lafaiete Coutinho","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29187040] Prefeitura Municipal de Lafaiete Coutinho - PMLC","Água; Res Sólidos","906","18.73","906","17.58","0.03","0.35",,"107.15","105.56",,"3","0","106.48"
"291870","Lafaiete Coutinho","BA","2010","[29187011] Prefeitura Municipal de Lafaiete Coutinho - PMLC; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29187040] Prefeitura Municipal de Lafaiete Coutinho - PMLC","Esgoto; Água; Res Sólidos","314","2.33",,"6","0","0","0.8","186.54","33.93","33.33","1.56","2.13","87.04"
"291870","Lafaiete Coutinho","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29187040] Prefeitura Municipal de Lafaiete Coutinho - PMLC","Água; Res Sólidos","72","17.93",,,"0","0",,"88.45","76.24",,"2","0.21","223.15"
"291870","Lafaiete Coutinho","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291870","Lafaiete Coutinho","BA","1995","","",,,,,,,,,,,,,
"291870","Lafaiete Coutinho","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,"45.75",,,"0.93",,,"43.77","2.72",,,"2.26","110.83"
"291870","Lafaiete Coutinho","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291870","Lafaiete Coutinho","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29187040] Prefeitura Municipal de Lafaiete Coutinho - PMLC","Água; Res Sólidos","60","14.72",,,"0.06","2.48",,"94.49","94.55",,"3","0","91.67"
"291870","Lafaiete Coutinho","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291870","Lafaiete Coutinho","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,"0.13","0.03",,"103.27","102.83",,,"0.89","211.32"
"291870","Lafaiete Coutinho","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291870","Lafaiete Coutinho","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291870","Lafaiete Coutinho","BA","1997","","",,,,,,,,,,,,,
"291870","Lafaiete Coutinho","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291870","Lafaiete Coutinho","BA","1996","","",,,,,,,,,,,,,
"291870","Lafaiete Coutinho","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291875","Lagoa Real","BA","2004","","",,,,,,,,,,,,,
"291875","Lagoa Real","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,"0.05","4.52",,"109.52","22.02",,"1.87","2","125"
"291875","Lagoa Real","BA","2003","","",,,,,,,,,,,,,
"291875","Lagoa Real","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","1050","242",,"6","0","0.13",,"100.33","92.76",,"1.19","0","107.41"
"291875","Lagoa Real","BA","2000","","",,,,,,,,,,,,,
"291875","Lagoa Real","BA","1998","","",,,,,,,,,,,,,
"291875","Lagoa Real","BA","2001","","",,,,,,,,,,,,,
"291875","Lagoa Real","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,"213","8.33","0.03","0.37",,"64.44","42.39",,"3","1.32","105.09"
"291875","Lagoa Real","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,"0","0.05",,"100.27","99.65",,,"0","107.41"
"291875","Lagoa Real","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,"3","3","0","0.24",,"100.27","101.27",,"0.02","0.44","105.56"
"291875","Lagoa Real","BA","1997","","",,,,,,,,,,,,,
"291875","Lagoa Real","BA","1999","","",,,,,,,,,,,,,
"291875","Lagoa Real","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291875","Lagoa Real","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291875","Lagoa Real","BA","1995","","",,,,,,,,,,,,,
"291875","Lagoa Real","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","611","9",,,"0.03","0.37",,"64.44","42.39",,"3","1.32","105.09"
"291875","Lagoa Real","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,"55","24","0","0.83",,"106.67","100",,,"1.56","106.67"
"291875","Lagoa Real","BA","1996","","",,,,,,,,,,,,,
"291875","Lagoa Real","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,"0.02","0",,"122.68","80.59",,,"0.85","109.26"
"291875","Lagoa Real","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","685","6",,,"0","0",,"26.62","3.5",,"11.92","0.56","78.95"
"291875","Lagoa Real","BA","2002","","",,,,,,,,,,,,,
"291900","Lajedinho","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"291900","Lajedinho","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
