"Código.do.Município","Município","Estado","Ano.de.Referência","Prestadores","Serviços","IN041_RS...Taxa.de.terceirização.dos.varredores....","IN042_RS...Taxa.de.terceirização.da.extensão.varrida....","IN043_RS...Custo.unitário.médio.do.serviço.de.varrição..prefeitura...empresas.contratadas...R..Km.","IN044_RS...Produtividade.média.dos.varredores..prefeitura...empresas.contratadas...Km.empreg.dia.","IN045_RS...Taxa.de.varredores.em.relação.à.população.urbana..empreg.1000.hab.","IN046_RS...Incidência.do.custo.do.serviço.de.varrição.no.custo.total.com.manejo.de.rsu....","IN047_RS...Incidência.de.varredores.no.total.de.empregados.no.manejo.de.rsu....","IN048_RS...Extensão.total.anual.varrida.per.capita..Km.habitante.ano.","IN051_RS...Taxa.de.capinadores.em.relação.à.população.urbana..empreg.1000.hab.","IN052_RS...Incidência.de.capinadores.no.total.empregados.no.manejo.de.rsu...."
"293040","Serra Preta","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29304040] Prefeitura Municipal de Serra Preta - PMSP","Água; Res Sólidos","0",,"56.24","0.59","5.27","54.29","60","0.97","1.17","13.33"
"293040","Serra Preta","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29304040] Prefeitura Municipal de Serra Preta - PMSP","Água; Res Sólidos","0",,,,"4.64","74.47","52.46",,"1.74","19.67"
"293040","Serra Preta","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293040","Serra Preta","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293040","Serra Preta","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293040","Serra Preta","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293050","Serrinha","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",,,,,,,,,,
"293050","Serrinha","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",,,,,,,,,,
"293050","Serrinha","BA","1995","","",,,,,,,,,,
"293050","Serrinha","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",,,,,,,,,,
"293050","Serrinha","BA","1996","","",,,,,,,,,,
"293050","Serrinha","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",,,,,,,,,,
"293050","Serrinha","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",,,,,,,,,,
"293050","Serrinha","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",,,,,,,,,,
"293050","Serrinha","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",,,,,,,,,,
"293050","Serrinha","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",,,,,,,,,,
"293050","Serrinha","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29305040] SECRETARIA DE MEIO AMBIENTE E URBANISMO - SEMUR","Água e Esgoto; Res Sólidos","100","100",,"0.96","1.05",,"60.24","0.32","0.13","7.23"
"293050","Serrinha","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",,,,,,,,,,
"293050","Serrinha","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",,,,,,,,,,
"293050","Serrinha","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",,,,,,,,,,
"293050","Serrinha","BA","1997","","",,,,,,,,,,
"293050","Serrinha","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",,,,,,,,,,
"293050","Serrinha","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",,,,,,,,,,
"293050","Serrinha","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",,,,,,,,,,
"293050","Serrinha","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",,,,,,,,,,
"293050","Serrinha","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",,,,,,,,,,
"293050","Serrinha","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",,,,,,,,,,
"293060","Serrolândia","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293060","Serrolândia","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293060","Serrolândia","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293060","Serrolândia","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29306040] PREFEITURA MUNICIPAL DE SERROLANDIA - PMS","Água; Res Sólidos","0",,,,"6.8",,"76.92",,"1.36","15.38"
"293060","Serrolândia","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29306040] PREFEITURA MUNICIPAL DE SERROLANDIA - PMS","Água; Res Sólidos","0","0",,"194.01","6.87",,"81.97","417.12","0.82","9.84"
"293060","Serrolândia","BA","1997","","",,,,,,,,,,
"293060","Serrolândia","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293060","Serrolândia","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293060","Serrolândia","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293060","Serrolândia","BA","1996","","",,,,,,,,,,
"293060","Serrolândia","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293060","Serrolândia","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29306040] PREFEITURA MUNICIPAL DE SERROLANDIA - PMS","Água; Res Sólidos","50","50.08",,"3.88","6.34",,"64.94","7.7","0.76","7.79"
"293060","Serrolândia","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29306040] PREFEITURA MUNICIPAL DE SERROLANDIA - PMS","Água; Res Sólidos","14.81",,,,"6.92",,"67.5",,"0.77","7.5"
"293060","Serrolândia","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293060","Serrolândia","BA","1995","","",,,,,,,,,,
"293060","Serrolândia","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293060","Serrolândia","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29306040] PREFEITURA MUNICIPAL DE SERROLANDIA - PMS","Água; Res Sólidos","0",,,"3.83","6.84",,"81.97","8.2","0.82","9.84"
"293060","Serrolândia","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293060","Serrolândia","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29306040] PREFEITURA MUNICIPAL DE SERROLANDIA - PMS","Água; Res Sólidos","14.81",,,,"6.88",,"67.5",,"0.76","7.5"
"293060","Serrolândia","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293060","Serrolândia","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29306040] PREFEITURA MUNICIPAL DE SERROLANDIA - PMS","Água; Res Sólidos",,"0",,,,,,"416.26",,
"293075","Sítio do Mato","BA","1997","","",,,,,,,,,,
"293075","Sítio do Mato","BA","2010","","",,,,,,,,,,
"293075","Sítio do Mato","BA","2013","","",,,,,,,,,,
"293075","Sítio do Mato","BA","2008","","",,,,,,,,,,
"293075","Sítio do Mato","BA","2007","","",,,,,,,,,,
"293075","Sítio do Mato","BA","1996","","",,,,,,,,,,
"293075","Sítio do Mato","BA","2012","","",,,,,,,,,,
"293075","Sítio do Mato","BA","2002","","",,,,,,,,,,
"293075","Sítio do Mato","BA","2014","","",,,,,,,,,,
"293075","Sítio do Mato","BA","2015","","",,,,,,,,,,
"293075","Sítio do Mato","BA","2009","","",,,,,,,,,,
"293075","Sítio do Mato","BA","2003","","",,,,,,,,,,
"293075","Sítio do Mato","BA","2005","","",,,,,,,,,,
"293075","Sítio do Mato","BA","2001","","",,,,,,,,,,
"293075","Sítio do Mato","BA","1998","","",,,,,,,,,,
"293075","Sítio do Mato","BA","1995","","",,,,,,,,,,
"293075","Sítio do Mato","BA","2006","","",,,,,,,,,,
"293075","Sítio do Mato","BA","2004","","",,,,,,,,,,
"293075","Sítio do Mato","BA","2011","","",,,,,,,,,,
"293075","Sítio do Mato","BA","1999","","",,,,,,,,,,
"293075","Sítio do Mato","BA","2000","","",,,,,,,,,,
"293076","Sítio do Quinto","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293076","Sítio do Quinto","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29307640] Prefeitura Municipal de Sítio do Quinto - pmsq","Água; Res Sólidos",,,,,,,,,,
"293076","Sítio do Quinto","BA","1997","","",,,,,,,,,,
"293076","Sítio do Quinto","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293076","Sítio do Quinto","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293076","Sítio do Quinto","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293076","Sítio do Quinto","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293076","Sítio do Quinto","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29307640] Prefeitura Municipal de Sítio do Quinto - pmsq","Água; Res Sólidos","0","0","1533.33","0","4.25","47.74","32.84","0","1.55","11.94"
"293076","Sítio do Quinto","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293076","Sítio do Quinto","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293076","Sítio do Quinto","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293076","Sítio do Quinto","BA","1996","","",,,,,,,,,,
"293076","Sítio do Quinto","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293076","Sítio do Quinto","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29307640] Prefeitura Municipal de Sítio do Quinto - pmsq","Água; Res Sólidos","0",,,,"4.45","32.7","32.84",,"1.62","11.94"
"293076","Sítio do Quinto","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293076","Sítio do Quinto","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29307640] Prefeitura Municipal de Sítio do Quinto - pmsq","Água; Res Sólidos","0",,"79.2",,"4.35","44","44","0.72","0.79","8"
"293076","Sítio do Quinto","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293076","Sítio do Quinto","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293076","Sítio do Quinto","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293076","Sítio do Quinto","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293076","Sítio do Quinto","BA","1995","","",,,,,,,,,,
"293077","Sobradinho","BA","2009","","",,,,,,,,,,
"293077","Sobradinho","BA","2010","[29307711] Empresa Municipal de Serviços de Água e Esgoto - EMSAE","Água e Esgoto",,,,,,,,,,
"293077","Sobradinho","BA","1998","","",,,,,,,,,,
"293077","Sobradinho","BA","2012","[29307711] Empresa Municipal de Serviços de Água e Esgoto - EMSAE; [29307740] Prefeitura Municipal de Sobradinho - SIESP","Água e Esgoto; Res Sólidos","0",,,"1.92","0.5",,"32.26","0.3","0.5","32.26"
"293077","Sobradinho","BA","1995","","",,,,,,,,,,
"293077","Sobradinho","BA","2015","[29307711] Empresa Municipal de Serviços de Água e Esgoto - EMSAE; [29307740] Prefeitura Municipal de Sobradinho - SIESP","Água e Esgoto; Res Sólidos","0",,"71.51","1.73","0.56","30.43","16","0.3","0.93","26.67"
"293077","Sobradinho","BA","1999","","",,,,,,,,,,
"293077","Sobradinho","BA","2011","[29307711] Empresa Municipal de Serviços de Água e Esgoto - EMSAE","Água e Esgoto",,,,,,,,,,
"293077","Sobradinho","BA","1997","","",,,,,,,,,,
"293077","Sobradinho","BA","2000","[29307711] Empresa Municipal de Serviços de Água e Esgoto - EMSAE","Água",,,,,,,,,,
"293077","Sobradinho","BA","2007","[29307711] Empresa Municipal de Serviços de Água e Esgoto - EMSAE","Água e Esgoto",,,,,,,,,,
"293077","Sobradinho","BA","2006","[29307711] Empresa Municipal de Serviços de Água e Esgoto - EMSAE","Água e Esgoto",,,,,,,,,,
"293077","Sobradinho","BA","2004","[29307711] Empresa Municipal de Serviços de Água e Esgoto - EMSAE","Água e Esgoto",,,,,,,,,,
"293077","Sobradinho","BA","2002","","",,,,,,,,,,
"293077","Sobradinho","BA","2013","[29307711] Empresa Municipal de Serviços de Água e Esgoto - EMSAE; [29307740] Prefeitura Municipal de Sobradinho - SIESP","Água e Esgoto; Res Sólidos","0",,,"1.92","0.47",,"32.26","0.28","0.47","32.26"
"293077","Sobradinho","BA","2003","[29307711] Empresa Municipal de Serviços de Água e Esgoto - EMSAE","Água e Esgoto",,,,,,,,,,
"293077","Sobradinho","BA","1996","","",,,,,,,,,,
"293077","Sobradinho","BA","2008","","",,,,,,,,,,
"293077","Sobradinho","BA","2001","","",,,,,,,,,,
"293077","Sobradinho","BA","2005","[29307711] Empresa Municipal de Serviços de Água e Esgoto - EMSAE","Água e Esgoto",,,,,,,,,,
"293077","Sobradinho","BA","2014","[29307711] Empresa Municipal de Serviços de Água e Esgoto - EMSAE; [29307740] Prefeitura Municipal de Sobradinho - SIESP","Água e Esgoto; Res Sólidos","100","100","0.23",,"0.65","26.09","21.87","79.05","0.94","31.25"
"293080","Souto Soares","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293080","Souto Soares","BA","1995","","",,,,,,,,,,
"293080","Souto Soares","BA","1996","","",,,,,,,,,,
"293080","Souto Soares","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293080","Souto Soares","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293080","Souto Soares","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29308040] Prefeitura Municipal de Souto Soares - PMSS","Água; Res Sólidos","0",,,,"6.26","63.88","70.37",,"0.33","3.7"
"293080","Souto Soares","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293080","Souto Soares","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293080","Souto Soares","BA","1997","","",,,,,,,,,,
"293080","Souto Soares","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293080","Souto Soares","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293080","Souto Soares","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293080","Souto Soares","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293080","Souto Soares","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293080","Souto Soares","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293080","Souto Soares","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29308040] Prefeitura Municipal de Souto Soares - PMSS","Água; Res Sólidos","0","0",,"0.71","3.31",,"47.62","0.73","0.99","14.29"
"293080","Souto Soares","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293080","Souto Soares","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293080","Souto Soares","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293080","Souto Soares","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293080","Souto Soares","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29308040] Prefeitura Municipal de Souto Soares - PMSS","Água; Res Sólidos","0",,,,"6.19",,"48.24",,"1.51","11.76"
"293090","Tabocas do Brejo Velho","BA","1997","","",,,,,,,,,,
"293090","Tabocas do Brejo Velho","BA","1998","","",,,,,,,,,,
"293090","Tabocas do Brejo Velho","BA","2005","","",,,,,,,,,,
"293090","Tabocas do Brejo Velho","BA","2010","[29309011] Prefeitura Municipal de Tabocas do Brejo Velho - PMTBV; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água; Água",,,,,,,,,,
"293090","Tabocas do Brejo Velho","BA","2008","","",,,,,,,,,,
"293090","Tabocas do Brejo Velho","BA","2001","","",,,,,,,,,,
"293090","Tabocas do Brejo Velho","BA","2007","","",,,,,,,,,,
"293090","Tabocas do Brejo Velho","BA","2014","[29309011] Prefeitura Municipal de Tabocas do Brejo Velho - PMTBV; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água; Água",,,,,,,,,,
"293090","Tabocas do Brejo Velho","BA","1995","","",,,,,,,,,,
"293090","Tabocas do Brejo Velho","BA","1996","","",,,,,,,,,,
"293090","Tabocas do Brejo Velho","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","",,,,,,,,,,
"293090","Tabocas do Brejo Velho","BA","2015","[29309011] Prefeitura Municipal de Tabocas do Brejo Velho - PMTBV; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água; Água",,,,,,,,,,
"293090","Tabocas do Brejo Velho","BA","2003","","",,,,,,,,,,
"293090","Tabocas do Brejo Velho","BA","2000","","",,,,,,,,,,
"293090","Tabocas do Brejo Velho","BA","2011","[29309011] Prefeitura Municipal de Tabocas do Brejo Velho - PMTBV; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água; Água",,,,,,,,,,
"293090","Tabocas do Brejo Velho","BA","2006","","",,,,,,,,,,
"293090","Tabocas do Brejo Velho","BA","2002","","",,,,,,,,,,
"293090","Tabocas do Brejo Velho","BA","2004","","",,,,,,,,,,
"293090","Tabocas do Brejo Velho","BA","2013","[29309011] Prefeitura Municipal de Tabocas do Brejo Velho - PMTBV; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água; Água",,,,,,,,,,
"293090","Tabocas do Brejo Velho","BA","1999","","",,,,,,,,,,
"293090","Tabocas do Brejo Velho","BA","2012","[29309011] Prefeitura Municipal de Tabocas do Brejo Velho - PMTBV; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água; Água",,,,,,,,,,
"293100","Tanhaçu","BA","1996","","",,,,,,,,,,
"293100","Tanhaçu","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293100","Tanhaçu","BA","1997","","",,,,,,,,,,
"293100","Tanhaçu","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293100","Tanhaçu","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293100","Tanhaçu","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293100","Tanhaçu","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293100","Tanhaçu","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293100","Tanhaçu","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293100","Tanhaçu","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293100","Tanhaçu","BA","1995","","",,,,,,,,,,
"293100","Tanhaçu","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293100","Tanhaçu","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293100","Tanhaçu","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293100","Tanhaçu","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293100","Tanhaçu","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293100","Tanhaçu","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293100","Tanhaçu","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293100","Tanhaçu","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293100","Tanhaçu","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293100","Tanhaçu","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293105","Tanque Novo","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293105","Tanque Novo","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
"293105","Tanque Novo","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,
